Lp.;Nr RSPO;woj;pow;gm;Województwo;Powiat;Gmina;Typ gminy;Miejscowość;Klasa wielk.;Typ;Nazwa typu;Złożoność;Nazwa szkoły, placówki;Patron;Ulica;Nr domu;Kod poczt.;Poczta;Telefon;Fax;WWW;Publiczność;Kateg. uczniów;Spec. szkoły;Związ. organiz.;Kod org. prowadz.;Nazwa organu prowadzącego;woj. org. prow.;pow. org. prow.;gmina org. prow.;typ gminy;Kod;Nazwa organu rejestrującego;woj. org. rejesr.;pow. org. rejestr;gmina org. rejestr.;Regon;Uczniowie, wychow., słuchacze;w tym dziewczęta;w tym w oddziałach przedszk.;w tym w oddziałach innego typu;Oddziały;Nauczyciele pełnozatrudnieni;Nauczyciele niepełnozatrudnieni (stos.pracy);Nauczyciele niepełnozatrudnieni (w etatach);e-mail;Nr RSPO jednostki sprawozdawczej;Regon jednostki sprawozdawczej;Lon;Lat
24644;262206;26;8;4;WOJ. ŚWIĘTOKRZYSKIE;Powiat pińczowski;Pińczów;M-Gm;Pińczów;2;3;Szkoła podstawowa;1;Niepubliczna Szkoła Podstawowa w Pińczowie;;1 Maja;2;28-400;Pińczów;413575643;413575643;;2;1;100;100;22;Świętokrzyskie Stowarzyszenie Na Rzecz Aktywizacji;26;61;1;M;1;Gmina Pińczów (miejsko-wiejska);26;8;4;3,68E+13;47;8;0;19;2;0;14;1,4;pinczow@szkoly-kielce.pl;262206;3,68E+13;20.5240081;50.5207275
24645;7862;26;8;4;WOJ. ŚWIĘTOKRZYSKIE;Powiat pińczowski;Pińczów;M-Gm;Pińczów;2;3;Szkoła podstawowa;2;SZKOŁA PODSTAWOWA SPECJALNA;;Batalionów Chłopskich;5;28-400;Pińczów;413766005;413766005;www.fundacjazloteserce.com.pl;2;1;1;11;32;Fundacja Pomocy Osobom Niepełnosprawnym „Złote Ser;26;8;4;M-Gm;3;Powiat pińczowski (ziemski);26;8;;2,61E+13;63;24;0;0;16;0;0;0;fundacjazloteserce@wp.pl;5985;2,61E+13;20.5284329;50.5196058
24653;263240;26;9;1;WOJ. ŚWIĘTOKRZYSKIE;Powiat sandomierski;Sandomierz;M;Sandomierz;2;3;Szkoła podstawowa;1;Katolicka Szkoła Podstawowa im. św. Jadwigi Królowej;św. Jadwiga Królowa;św. Jadwigi Królowej;5;27-600;Sandomerz;158327809;158320418;katoliksandomierz.pl;2;1;100;100;28;Zgromadzenie Sióstr Służek NMPN Prowincja Sandomie;26;9;1;M;1;Gmina Sandomierz (miejska);26;9;1;3,68E+13;67;28;0;35;6;1;24;7,98;kliceum@internetdsl.pl;263240;3,68E+13;;
24654;75904;26;9;1;WOJ. ŚWIĘTOKRZYSKIE;Powiat sandomierski;Sandomierz;M;Sandomierz;2;3;Szkoła podstawowa;1;Szkoła Podstawowa Specjalna dla Dzieci i Młodzieży z Upośledzeniem Umysłowym w Stopniu Umiarkowanym i Znacznym;;Opatowska;10;27-600;Sandomierz;156445532;156445532;;2;1;1;100;28;Caritas Diecezji Sandomierskiej;26;9;1;M;3;Powiat sandomierski (ziemski);26;9;;2,61E+13;50;22;1;5;8;6;7;2,72;edukacja@sandomierz.caritas.pl;75904;2,61E+13;21.749459770105503;50.68096985
24655;79285;26;9;1;WOJ. ŚWIĘTOKRZYSKIE;Powiat sandomierski;Sandomierz;M;Sandomierz;2;3;Szkoła podstawowa;1;Szkoła Podstawowa Specjalna dla Uczniów z Autyzmem;;Opatowska;10;27-600;Sandomierz;156445532;156445532;;2;1;1;100;28;Caritas Diecezji Sandomierskiej;26;9;1;M;3;Powiat sandomierski (ziemski);26;9;;2,61E+13;44;10;3;3;11;14;9;3,09;edukacja@sandomierz.caritas.pl;79285;2,61E+13;21.749459770105503;50.68096985
24669;265173;26;9;3;WOJ. ŚWIĘTOKRZYSKIE;Powiat sandomierski;Klimontów;Gm;Klimontów;3;3;Szkoła podstawowa;1;SZKOŁA PODSTAWOWA SPECJALNA W KLIMONTOWIE PRZY FUNDACJI SZLACHETNE ANIOŁY;;S. H. HERMAN;1;27-640;KLIMONTÓW;505482322;;www.szlachetne-anioly.pl;2;1;1;100;32;Fundacja Szlachetne Anioły;26;9;1;M;3;Powiat sandomierski (ziemski);26;9;;3,69E+13;5;0;0;0;2;1;8;2,16;mbasak@szlachetne-anioly.pl;265173;3,69E+13;;
24673;105469;26;9;4;WOJ. ŚWIĘTOKRZYSKIE;Powiat sandomierski;Koprzywnica;M-Gm;Gnieszowice;3;3;Szkoła podstawowa;1;Niepubliczna Szkoła Podstawowa im. św. Jadwigi Królowej w Gnieszowicach;św. Jadwigi Królowej;Gnieszowice;3;27-660;Koprzywnica;158476142;;www.spgnieszowice.ucoz.pl;2;1;100;100;22;Stowarzyszenie Rozwoju Wsi Gnieszowice Sami Swoi;26;9;4;M-Gm;1;Gmina Koprzywnica (miejsko-wiejska);26;9;4;2,61E+13;24;7;1;0;8;1;12;4,68;spgnieszowice@wp.pl;105469;2,61E+13;21.547126378679245;50.6029755
24709;123167;26;10;1;WOJ. ŚWIĘTOKRZYSKIE;Powiat skarżyski;Skarżysko-Kamienna;M;Skarżysko-Kamienna;2;3;Szkoła podstawowa;1;Dwujęzyczna Niepubliczna Szkoła Podstawowa im. Wilhelma Humboldta w Skarżysku-Kamiennej;Wilhelm Humboldt;Niepodległości;123;26-110;Skarżysko-Kamienna;509123506;;szkolahumboldta.edu.pl;2;1;100;100;33;Dwujęzyczna Niepubliczna Szkoła Podstawowa;26;10;1;M;1;Gmina Skarżysko-Kamienna (miejska);26;10;1;2,61E+13;0;0;0;0;0;0;0;0;biuro@planeta-dziecka.pl;123167;2,61E+13;20.8813727;51.1176024
24710;262589;26;10;1;WOJ. ŚWIĘTOKRZYSKIE;Powiat skarżyski;Skarżysko-Kamienna;M;Skarżysko-Kamienna;2;3;Szkoła podstawowa;1;Niepubliczna Szkoła Podstawowa w Skarżysku-Kamiennej;;SOKOLA;38;26-110;SKARŻYSKO-KAMIENNA;412525218;412525218;www.awans-szkoly.pl;2;1;100;100;22;Święt. Stow. na Rzecz Aktyw. Zaw. i Pom. Młodz.;26;10;1;M;1;Gmina Skarżysko-Kamienna (miejska);26;10;1;3,68E+13;0;0;0;0;0;0;0;0;monika.piwowarczyk@szkoly-kielce.pl;262589;3,68E+13;20.8744731;51.1238622
24711;124956;26;10;1;WOJ. ŚWIĘTOKRZYSKIE;Powiat skarżyski;Skarżysko-Kamienna;M;Skarżysko-Kamienna;2;3;Szkoła podstawowa;1;Prywatna Szkoła Podstawowa Językowo-Sportowa w Skarżysku-Kamiennej;;SOKOLA;38;26-110;SKARŻYSKO-KAMIENNA;412525218;412525218;www.spskarzysko.edu.pl;2;1;100;100;33;AWANS ANDRZEJ MISZCZYK;26;4;12;M-Gm;1;Gmina Skarżysko-Kamienna (miejska);26;10;1;2,61E+13;9;4;0;0;1;2;7;0,46;lewandowski.s@wp.pl;124956;2,61E+13;20.8744731;51.1238622
24712;35254;26;10;1;WOJ. ŚWIĘTOKRZYSKIE;Powiat skarżyski;Skarżysko-Kamienna;M;Skarżysko-Kamienna;2;3;Szkoła podstawowa;1;Prywatna Szkoła Podstawowa w Skarżysku-Kamiennej;;Słowackiego;29;26-110;Skarżysko-Kamienna;412511344;412511344;www.prywatnaszkola.edu.pl;2;1;100;100;33;Anna Grudzień;26;10;1;M;1;Gmina Skarżysko-Kamienna (miejska);26;10;1;2,61E+13;246;116;20;32;14;24;13;4,27;skarzysko@onet.eu;35254;2,61E+13;20.866727765769042;51.112895800000004
24737;123133;26;11;1;WOJ. ŚWIĘTOKRZYSKIE;Powiat starachowicki;Starachowice;M;Starachowice;2;3;Szkoła podstawowa;1;Niepubliczna Szkoła Podstawowa w Starachowicach Zakładu Doskonalenia Zawodowego w Kielcach;;Wojska Polskiego;15;27-200;Starachowice;412747544;412747544;www.zdz.kielce.pl;2;1;100;100;22;Zakład Doskonalenia Zawodowego;26;61;1;M;1;Gmina Starachowice (miejska);26;11;1;2,61E+13;0;0;0;0;0;0;0;0;starachowice@zdz.kielce.pl;123133;2,61E+13;21.07880171486365;51.04692565
24738;26548;26;11;1;WOJ. ŚWIĘTOKRZYSKIE;Powiat starachowicki;Starachowice;M;Starachowice;2;3;Szkoła podstawowa;1;Społeczna Szkoła Podstawowa Społecznego Towarzystwa Oświatowego w Starachowicach;;Iłżecka;39;27-200;Starachowice;412748411;412748411;www.sto.starachowice.org;2;1;100;100;22;Społeczne Towarzystwo Oświatowe SKT nr 50;26;11;1;M;1;Gmina Starachowice (miejska);26;11;1;2,61E+13;106;46;10;0;10;11;18;11,04;sto@starachowice.org;26548;2,61E+13;21.08916569403811;51.040582349999994
24739;267996;26;11;1;WOJ. ŚWIĘTOKRZYSKIE;Powiat starachowicki;Starachowice;M;Starachowice;2;3;Szkoła podstawowa;1;SSIL Niepubliczna Szkoła Podstawowa dla Dorosłych w Starachowicach;;GŁÓWNA;8;27-200;STARACHOWICE;412742496;412742496;;2;2;100;100;22;Starachowickie Stowarzyszenie Inicjatyw Lokalnych;26;11;1;M;1;Gmina Starachowice (miejska);26;11;1;3,81E+13;4;1;0;0;2;1;8;0,5;ssilszkoly@poczta.fm;267996;3,81E+13;21.0640429;51.0581646
24856;24460;26;61;1;WOJ. ŚWIĘTOKRZYSKIE;Powiat m. Kielce;M. Kielce;M;Kielce;2;3;Szkoła podstawowa;1;Akademicka Szkoła Podstawowa;;Staffa;7;25-410;Kielce;413686661;413686661;www.akademickasp.pl;2;1;100;100;31;Edu Camp sp. z o.o.;26;61;1;M;1;Gmina M. Kielce (miejska);26;61;1;2,61E+13;150;69;0;0;11;0;30;10,51;kontakt@akademickasp.pl;24460;2,61E+13;20.648009364688896;50.8844244
24857;2992;26;61;1;WOJ. ŚWIĘTOKRZYSKIE;Powiat m. Kielce;M. Kielce;M;Kielce;2;3;Szkoła podstawowa;1;Europejska Szkoła Podstawowa w Kielcach;;Karczówkowska;27;25-713;Kielce;413457111;413457111;ksp.edu.pl;2;1;100;100;33;KSP T.Dziekan, A. Mroczek, E. Dziekan, D. Mroczek;26;61;1;M;1;Gmina M. Kielce (miejska);26;61;1;2,61E+13;72;33;0;0;6;2;30;10,45;ksp@ksp.edu.pl;2992;2,61E+13;20.6096952;50.8676974
24858;5827;26;61;1;WOJ. ŚWIĘTOKRZYSKIE;Powiat m. Kielce;M. Kielce;M;Kielce;2;3;Szkoła podstawowa;2;I Społeczna Szkoła Podstawowa im. Mikołaja Reja w Kielcach;Mikołaj Rej;Al. IX Wieków Kielc;15;25-516;Kielce;413613355;413611524;www.spoleczna.edu.pl;2;1;100;100;22;Świetokrzyskie Społeczne Towarzystwo Oświatowe;26;61;1;M;1;Gmina M. Kielce (miejska);26;61;1;2,61E+13;388;192;0;42;22;0;0;0;podstawowa@spoleczna.edu.pl;69437;2,61E+13;20.63536180190573;50.87427649999999
24859;88284;26;61;1;WOJ. ŚWIĘTOKRZYSKIE;Powiat m. Kielce;M. Kielce;M;Kielce;2;3;Szkoła podstawowa;2;KATOLICKA SZKOŁA PODSTAWOWA im. św. Stanisława Kostki;ŚW. STANISŁAW KOSTKA;ŚW.STANISŁAW KOSTKA;17;25-341;KIELCE;413431175;413431175;www.kostka-kielce.pl;2;1;100;100;28;DIECEZJA KIELECKA;26;61;1;M;1;Gmina M. Kielce (miejska);26;61;1;2,61E+13;384;195;31;0;19;0;0;0;sekretariat@kostka-kielce.pl;104047;2,61E+13;;
24860;123742;26;61;1;WOJ. ŚWIĘTOKRZYSKIE;Powiat m. Kielce;M. Kielce;M;Kielce;2;3;Szkoła podstawowa;1;Niepubliczna Szkoła Podstawowa Specjalna dla Dzieci z Zaburzeniami Rozwoju „Droga do sukcesu” w Kielcach;;Krakowska;360;25-820;Kielce;413459917;413459917;www.oretw.pl;2;1;1;100;22;Krajowe Towarzystwo Autyzmu o/Kielce;26;61;1;M;2;Powiat m. Kielce (grodzki);26;61;;2,61E+13;20;4;0;0;17;11;19;6,77;biuro@oretw.pl;123742;2,61E+13;20.5374095;50.8355374
24861;262920;26;61;1;WOJ. ŚWIĘTOKRZYSKIE;Powiat m. Kielce;M. Kielce;M;Kielce;2;3;Szkoła podstawowa;1;Niepubliczna Szkoła Podstawowa w Kielcach;;Helenówek;2;25-661;Kielce;413452832;413452832;www.szkoly-kielce.pl;2;1;100;100;22;Oddz. Woj. Stow. Na Rzecz Aktyw i Pom Soc. Młodz.;26;61;1;M;1;Gmina M. Kielce (miejska);26;61;1;3,68E+13;66;14;0;30;3;0;20;3,51;sekretariat@szkoly-kielce.pl;262920;3,68E+13;20.6173053;50.8905355
24862;128795;26;61;1;WOJ. ŚWIĘTOKRZYSKIE;Powiat m. Kielce;M. Kielce;M;Kielce;2;3;Szkoła podstawowa;1;Pierwsza Dwujęzyczna Szkoła Podstawowa w Kielcach;;Karczówkowska;27;25-713;Kielce;413457111;413457111;ksp.edu.pl;2;1;100;100;33;KSP T. Dziekan, A. Mroczek, E. Dziekan, D. Mroczek;26;61;1;M;1;Gmina M. Kielce (miejska);26;61;1;3,62E+13;144;72;12;0;11;6;29;12,32;ksp@ksp.edu.pl;128795;3,62E+13;20.6096952;50.8676974
24863;262746;26;61;1;WOJ. ŚWIĘTOKRZYSKIE;Powiat m. Kielce;M. Kielce;M;Kielce;2;3;Szkoła podstawowa;1;START EDUKACJA SZKOŁA PODSTAWOWA DLA DOROSŁYCH W KIELCACH;;SIENKIEWICZA;34;25-507;KIELCE;733768786;;www.start-edukacja.pl;2;2;100;100;29;CENTRUM KSZTAŁCENIA KADR CK EDUKACJA HALINA DYGAS;26;61;1;M;2;Powiat m. Kielce (grodzki);26;61;;3,68E+13;0;0;0;0;0;0;0;0;szkola@start-edukacja.pl;262746;3,68E+13;20.627982763522663;50.8713446
24864;127469;26;61;1;WOJ. ŚWIĘTOKRZYSKIE;Powiat m. Kielce;M. Kielce;M;Kielce;2;3;Szkoła podstawowa;2;SZKOŁA PODSTAWOWA IM. JULIUSZA VERNE’A W KIELCACH;Juliusz Verne;Peryferyjna;17;25-562;Kielce;413003663;413003663;verne-kielce.pl;2;1;100;100;31;Edukcja KRAM Sp. z o.o.;26;61;1;M;1;Gmina M. Kielce (miejska);26;61;1;3,62E+13;158;73;29;0;13;0;0;0;sekretariat@verne-kielce.pl;128801;3,62E+13;20.6412579;50.9016888
24865;132428;26;61;1;WOJ. ŚWIĘTOKRZYSKIE;Powiat m. Kielce;M. Kielce;M;Kielce;2;3;Szkoła podstawowa;1;Szkoła Podstawowa Specjalna „Akademia Życia”;;Piekoszowska;157A;25-688;Kielce;692448119;;szkolaspecjalna.eu;2;1;1;100;32;Fundacja Pomocy Dzieciom i Młodzieży Niepełnosprawnej;26;61;1;M;2;Powiat m. Kielce (grodzki);26;61;;3,66E+13;15;9;0;0;9;1;1;0,35;akademiazyciakielce@gmail.com;132428;3,66E+13;20.5704706;50.8813736
24866;266658;26;61;1;WOJ. ŚWIĘTOKRZYSKIE;Powiat m. Kielce;M. Kielce;M;Kielce;2;3;Szkoła podstawowa;1;Szkoła Podstawowa Specjalna „Victor” w Kielcach;;Ponurego Piwnika;49;25-666;Kielce;413358690;;;2;1;1;100;32;Akademicka Fundacja Staropolska;26;61;1;M;2;Powiat m. Kielce (grodzki);26;61;;3,70E+13;2;1;0;0;1;0;1;0,33;sekretariat@stsw.edu.pl;266658;3,70E+13;20.614857165341398;50.8923464
24881;128067;28;1;3;WOJ. WARMIŃSKO-MAZURSKIE;Powiat bartoszycki;Bartoszyce;Gm;Rodnowo;3;3;Szkoła podstawowa;1;NIEPUBLICZNA SZKOŁA PODSTAWOWA W RODNOWIE;;;23;11-200;BARTOSZYCE;897615921;;sprodnowo.edugape.org;2;1;100;100;22;STOWARZYSZENIE NA RZECZ ROZWOJU WSI RODNOWO I OKOL;28;1;3;Gm;1;Gmina Bartoszyce (wiejska);28;1;3;3,62E+13;56;23;20;0;11;8;7;2,5;szkola.r23@onet.pl;128067;3,62E+13;20.64946;54.22593
24930;119173;28;3;4;WOJ. WARMIŃSKO-MAZURSKIE;Powiat działdowski;Lidzbark;M-Gm;Wąpiersk;3;3;Szkoła podstawowa;1;Niepubliczna Szkoła Podstawowa im. Wincentego Witosa w Wąpiersku;Wincenty  Witos;Wąpiersk;31;13-230;Lidzbark;236981085;236981085;www.spwapiersk.edupage.org;2;1;100;100;22;Stowarzyszenie Społeczno-Oświatowe PRZYSZŁOŚĆ;28;3;4;M-Gm;1;Gmina Lidzbark (miejsko-wiejska);28;3;4;2,82E+13;85;42;11;0;8;9;8;2,42;spwapiersk@o2.pl;119173;2,82E+13;19.86111;53.3075
24964;31854;28;4;9;WOJ. WARMIŃSKO-MAZURSKIE;Powiat elbląski;Tolkmicko;M-Gm;Suchacz;3;3;Szkoła podstawowa;1;Niepubliczna Szkoła Podstawowa i Oddział Przedszkolny im Kaprów Polskich w Suchaczu;Kaprzy Polscy;Zakopiańska;3;82-340;Tolkmicko;552313129;551233129;www.suchacz.com.pl;2;1;100;100;22;Stowarzyszenie Miłośników Suchacza i Okolic;28;4;9;M-Gm;1;Gmina Tolkmicko (miejsko-wiejska);28;4;9;2,81E+13;41;16;9;0;8;6;8;4;nspsuchacz1@wp.pl;31854;2,81E+13;19.44068363299884;54.28240115
24998;17592;28;6;1;WOJ. WARMIŃSKO-MAZURSKIE;Powiat giżycki;Giżycko;M;Giżycko;2;3;Szkoła podstawowa;2;Niepubliczna Szkoła Podstawowa Specjalna;;Dąbrowskiego;15;11-500;Giżycko;874292909;874292909;www.szkolagizycko.pl;2;1;1;100;22;Polskie Stowarzyszenie na rzecz Osób z Niepełnospr;28;6;4;Gm;3;Powiat giżycki (ziemski);28;6;;2,81E+13;25;9;0;0;7;0;0;0;zk.gizycko@psouu.pl;12962;2,81E+13;21.775060633087705;54.03378705
25002;119520;28;6;4;WOJ. WARMIŃSKO-MAZURSKIE;Powiat giżycki;Giżycko;Gm;Spytkowo;3;3;Szkoła podstawowa;1;"Stowarzyszenie ""Edukator"" w Łomży, Szkoła Podstawowa w Spytkowie";;Spytkowo;41;11-500;Giżycko;874291868;874291868;spspytkowo.pl;2;1;100;100;22;"Stowarzyszenie ""Edukator"" w Łomży";20;7;2;Gm;1;Gmina Giżycko (wiejska);28;6;4;2,82E+13;63;33;9;0;9;7;9;4,27;sp.spytkowo@edukator.lomza.pl;119520;2,82E+13;21.83243;54.0807
25020;267739;28;7;1;WOJ. WARMIŃSKO-MAZURSKIE;Powiat iławski;Iława;M;Iława;2;3;Szkoła podstawowa;1;Szkoła Podstawowa dla Dorosłych;;Grunwaldzka;13;14-200;Iława;896488910;896484181;www.szkolailawa.pl;2;2;100;100;22;Warmińsko - Mazurski Zakład Doskonalenia Zawodowego;28;62;1;M;1;Gmina Iława (miejska);28;7;1;3,81E+13;19;5;0;0;2;0;7;0,32;ilawa@wmzdz.pl;267739;3,81E+13;19.570493459961895;53.59284905
25029;6095;28;7;3;WOJ. WARMIŃSKO-MAZURSKIE;Powiat iławski;Iława;Gm;Frednowy;3;3;Szkoła podstawowa;1;Szkoła Podstawowa we Frednowach;;;52;14-200;Iława;896407724;896407724;spfrednowy.edupage.org;2;1;100;100;22;Stowarzyszenie Przyjaciół Frednowa;28;7;3;Gm;1;Gmina Iława (wiejska);28;7;3;2,81E+13;13;6;0;0;3;1;2;0,7;spfrednowy@poczta.onet.pl;6095;2,81E+13;19.691162818043097;53.65337285
25043;262636;28;7;5;WOJ. WARMIŃSKO-MAZURSKIE;Powiat iławski;Lubawa;Gm;Fijewo;3;3;Szkoła podstawowa;2;Akademicki Zespół Placówek Oświatowych Szkoła Podstawowa w Fijewie;;;85;14-260;Lubawa;575141005;;www.szkolalubawa.pl;2;1;100;100;32;Fundacja Rozwoju Warmii i Mazur;28;7;1;M;1;Gmina Lubawa (wiejska);28;7;5;3,68E+13;126;76;0;0;9;0;0;0;akademickizespol@gmail.com;262614;3,68E+13;19.7688672;53.4930419
25048;118556;28;7;6;WOJ. WARMIŃSKO-MAZURSKIE;Powiat iławski;Susz;M-Gm;Kamieniec;3;3;Szkoła podstawowa;1;Szkoła Podstawowa w Kamieńcu;;;20;14-240;Susz;552786269;552786269;;2;1;100;100;32;Fundacja Rozwoju Warmii i Mazur;28;7;3;Gm;1;Gmina Susz (miejsko-wiejska);28;7;6;2,80E+13;101;45;29;0;10;2;23;9,05;spkamieniec1@wp.pl;118556;2,80E+13;19.37172;53.7653
25049;118555;28;7;6;WOJ. WARMIŃSKO-MAZURSKIE;Powiat iławski;Susz;M-Gm;Lubnowy Małe;3;3;Szkoła podstawowa;1;Szkoła Podstawowa w Lubnowych;;;28;14-240;Susz;552786126;552786126;www.splubnowy.dbv.pl;2;1;100;100;22;"""Taka Szkoła""";28;7;6;M-Gm;1;Gmina Susz (miejsko-wiejska);28;7;6;2,82E+13;93;44;17;0;9;10;4;1,35;splubnowy@vp.pl;118555;2,82E+13;19.32764;53.78545
25059;121530;28;8;1;WOJ. WARMIŃSKO-MAZURSKIE;Powiat kętrzyński;Kętrzyn;M;Kętrzyn;2;3;Szkoła podstawowa;1;"NIEPUBLICZNA SZKOŁĄ PODSTAWOWA ""KLUCZ""";;ASNYKA;8;11-400;KĘTRZYN;897516155;;WWW.KLUCZ.KETRZYN.PL;2;1;100;100;33;WŁADYKA MAREK;28;8;1;M;1;Gmina Kętrzyn (miejska);28;8;1;2,82E+13;124;52;0;16;9;0;1;0,05;KLUCZ@PRYWGIM.PL;121530;2,82E+13;21.3795124;54.0774347
25080;267837;28;9;1;WOJ. WARMIŃSKO-MAZURSKIE;Powiat lidzbarski;Lidzbark Warmiński;M;Lidzbark Warmiński;2;3;Szkoła podstawowa;1;Niepubliczna Szkoła Podstawowa w Lidzbarku Warmińskim;;Mazurska;2;11-100;Lidzbark Warmiński;790233787;;www.podstawowalidzbark.pl;2;1;100;100;33;Marta Turzyńska - Lange;28;9;1;M;1;Gmina Lidzbark Warmiński (miejska);28;9;1;3,81E+13;7;4;0;0;1;2;0;0;podstawowalidzbark@gmail.com;267837;3,81E+13;20.584004435386817;54.1229383
25083;268089;28;9;2;WOJ. WARMIŃSKO-MAZURSKIE;Powiat lidzbarski;Kiwity;Gm;Żegoty;3;3;Szkoła podstawowa;1;Niepubliczna Szkoła Podstawowa;;Żegoty;91;11-106;Kiwity;690933787;;www.podstawowalidzbark.pl;2;1;100;100;33;Marta Turzyńska - Lange;28;9;2;Gm;1;Gmina Kiwity (wiejska);28;9;2;3,81E+13;23;10;0;0;5;3;6;1,28;podstawowazegoty@gmailcom;268089;3,81E+13;20.685812499584294;54.03072385
25084;104560;28;9;2;WOJ. WARMIŃSKO-MAZURSKIE;Powiat lidzbarski;Kiwity;Gm;Krekole;3;3;Szkoła podstawowa;1;Niepubliczna Szkoła Podstawowa w Krekolach;;34;;11-106;Kiwity;897662284;;;2;1;100;100;33;Alicja Styczewska;28;9;2;Gm;1;Gmina Kiwity (wiejska);28;9;2;2,81E+13;105;54;17;0;9;0;18;6,86;krekole1@wp.pl;104560;2,81E+13;20.7496543;54.1639063
25104;122141;28;10;2;WOJ. WARMIŃSKO-MAZURSKIE;Powiat mrągowski;Mikołajki;M-Gm;Mikołajki;1;3;Szkoła podstawowa;1;Społeczna Szkoła Podstawowa Społecznego Towarzystwa Oświatowego w Mikołajkach;;Leśna;2A;11-730;Mikołajki;874216674;874216674;www.sto-mikolajki.pl;2;1;100;100;22;Samodzielne Koło Terenowe nr 93 Społecznego Towarz;28;10;2;M-Gm;1;Gmina Mikołajki (miejsko-wiejska);28;10;2;2,82E+13;98;45;0;0;9;8;22;10,84;szkoly.sto.mikolajki@poczta.fm;122141;2,82E+13;21.566441685546934;53.793968050000004
25115;5062;28;10;5;WOJ. WARMIŃSKO-MAZURSKIE;Powiat mrągowski;Sorkwity;Gm;Choszczewo;3;3;Szkoła podstawowa;1;Stowarzyszenie Edukator w Łomzy, Szkoła Podstawowa w Choszczewie;;;62;11-731;Sorkwity;897428111;;;2;1;100;100;22;Stowarzyszenie Edukator w Łomży;20;7;2;Gm;1;Gmina Sorkwity (wiejska);28;10;5;2,81E+13;77;33;22;0;8;6;10;3,99;sp.choszczewo@edukator.lomza.pl;5062;2,81E+13;21.086515350066982;53.8767271
25116;5061;28;10;5;WOJ. WARMIŃSKO-MAZURSKIE;Powiat mrągowski;Sorkwity;Gm;Kozłowo;3;3;Szkoła podstawowa;1;Stowarzyszenie Edukator w Łomży Szkoła Podstawowa w Kozłowie;;Kozłowo;3;11-731;Sorkwity;897427391;;edukator.kozlowo;2;1;100;100;22;Stowarzyszenie Edukator w Łomży;20;7;2;Gm;1;Gmina Sorkwity (wiejska);28;10;5;2,81E+13;54;34;14;0;6;6;4;1,26;sp.kozlowo@edukator.lomza.pl;5061;2,81E+13;21.14629234491961;53.75028415
25132;267836;28;11;4;WOJ. WARMIŃSKO-MAZURSKIE;Powiat nidzicki;Nidzica;M-Gm;Nidzica;2;3;Szkoła podstawowa;1;Szkoła Podstawowa dla Dorosłych w Nidzicy;;K. Barke;2;13-100;Nidzica;896257544;896257544;www.szkolanidzica.pl;2;2;100;100;22;Warmińsko-Mazurski Zakład Doskonalenia Zawodowego;28;62;1;M;1;Gmina Nidzica (miejsko-wiejska);28;11;4;3,81E+13;10;1;0;0;2;0;7;0,7;nidzica@wmzdz.pl;267836;3,81E+13;20.41222031272729;53.361193
25136;124817;28;12;1;WOJ. WARMIŃSKO-MAZURSKIE;Powiat nowomiejski;Nowe Miasto Lubawskie;M;Nowe Miasto Lubawskie;2;3;Szkoła podstawowa;1;Niepubliczna Szkoła Podstawowa Specjalna;;Grunwaldzka;60,76;13-300;Nowe Miasto Lubawskie;697086512;;;2;1;1;100;33;Beata Machujska;28;12;3;Gm;3;Powiat nowomiejski (ziemski);28;12;;2,82E+13;12;6;5;0;4;0;7;4,59;ilamar@wp.pl;124817;2,82E+13;;
25158;123636;28;12;5;WOJ. WARMIŃSKO-MAZURSKIE;Powiat nowomiejski;Nowe Miasto Lubawskie;Gm;Tylice;3;3;Szkoła podstawowa;1;Społeczna Szkoła Podstawowa im. Janusza Korczaka w Tylicach;Janusz Korczak;;39;13-300;Nowe Miasto Lubawskie;502392313;;sptylice.edupage.org;2;1;100;100;22;Tylickie Stowarzyszenie Rozwoju;28;12;5;Gm;1;Gmina Nowe Miasto Lubawskie (wiejska);28;12;5;2,82E+13;124;66;22;0;8;9;6;2,11;ssptylice@wp.pl;123636;2,82E+13;19.6614803;53.4241872
25172;114967;28;13;4;WOJ. WARMIŃSKO-MAZURSKIE;Powiat olecki;Olecko;M-Gm;Olecko;2;3;Szkoła podstawowa;2;SPECJALNE SZKOŁA PODSTAWOWA Z ODDZIAŁAMI PRZEDSZKOLYMI W CENTRUM EDUKACJI SPECJALNEJ PRZY ŚDŚ W OLECKU;;ARMII KRAJOWEJ;26;19-400;OLECKO;;;;2;1;1;100;22;"""Dać Nadzieję"" przy ŚDS w Olecku";28;13;4;M-Gm;3;Powiat olecki (ziemski);28;13;;2,82E+13;47;12;16;0;15;0;0;0;;7766;2,81E+13;22.501173604999998;54.0411685
25173;66274;28;13;4;WOJ. WARMIŃSKO-MAZURSKIE;Powiat olecki;Olecko;M-Gm;Olecko;2;3;Szkoła podstawowa;1;Społeczna Szkoła Podstawowa Społecznego Towarzystwa Oświatowego w Olecku;;Młynowa;8;19-400;Olecko;875202418;;http://www.spoleczna.olecko.edu.pl/;2;1;100;100;22;Samodzielne Koło Terenowe Nr 177 Społecznego Towarzystwa Ośw;28;13;4;M-Gm;1;Gmina Olecko (miejsko-wiejska);28;13;4;2,81E+13;27;12;0;14;5;4;14;4,39;zssto-olecko@wp.pl;66274;2,81E+13;22.51057909987179;54.037031850000005
